Gender,Education,Marital Status,Home Status,Employment Type,Region,Industry,Has Mortgage,Prior Default,Age,Annual Income($),Employment Years,Months At Address,Credit Score,Num Credit Cards,Credit Utilization(%),Num Late Payments,Num Inquiries 6M,Monthly Debt($),Savings Balance($),Approved
Female,Bachelors,Single,Living with Parents,Self-Employed,Urban,Retail,No,No,45,21933.0,8.0,70.0,577.0,3,48.6,0,1,790.0,34147.0,0
Male,Bachelors,Married,Rent,Salaried,Urban,Other,Yes,No,32,58981.0,7.0,194.0,,2,52.7,1,2,1781.0,5369.0,0
Male,High School,Married,Living with Parents,,Urban,Tech,Yes,No,60,40199.0,22.0,154.0,691.0,3,10.1,3,1,1140.0,8309.0,0
Male,High School,Single,Mortgage,Retired,Urban,Other,Yes,No,30,228034.0,31.0,34.0,740.0,7,87.3,1,1,512.0,14188.0,1
Female,Masters,Single,Rent,Salaried,Suburban,Healthcare,Yes,No,23,101886.0,9.0,,514.0,0,63.8,2,1,1668.0,8025.0,0
Female,Bachelors,Single,Rent,Salaried,Urban,Other,Yes,No,20,37100.0,27.0,10.0,603.0,1,2.8,0,0,1109.0,,0
Female,PhD,Married,Own,Salaried,Urban,Tech,No,Yes,68,75587.0,9.0,177.0,770.0,2,39.4,1,2,381.0,12955.0,1
Male,Bachelors,Married,Mortgage,Contract,Urban,Retail,Yes,No,49,70217.0,7.0,204.0,593.0,1,48.6,0,0,0.0,9849.0,0
Male,High School,Divorced,Rent,Salaried,Rural,Tech,Yes,No,47,33615.0,34.0,202.0,672.0,3,54.3,0,1,3052.0,1831.0,0
Female,Bachelors,Divorced,Living with Parents,Salaried,Urban,Healthcare,No,No,62,,13.0,219.0,749.0,2,49.0,3,1,2229.0,6322.0,0
Male,High School,Married,Mortgage,Contract,Suburban,Manufacturing,Yes,Yes,45,127965.0,2.0,14.0,700.0,4,40.8,0,2,1423.0,3705.0,0
Female,Bachelors,Divorced,Rent,Salaried,Rural,Manufacturing,No,No,35,49807.0,23.0,16.0,572.0,1,45.1,1,2,1823.0,1866.0,0
Male,High School,Divorced,Living with Parents,Salaried,Rural,Tech,No,No,47,,32.0,114.0,634.0,2,69.8,0,0,1669.0,3962.0,0
Male,Masters,Married,Rent,Salaried,Urban,Manufacturing,No,No,66,20960.0,32.0,149.0,725.0,4,43.5,0,1,3119.0,1709.0,0
Female,High School,Married,Own,Retired,Urban,Retail,No,No,35,69552.0,19.0,,549.0,3,24.2,0,0,1169.0,572.0,0
Female,Bachelors,Single,Mortgage,Self-Employed,Rural,Tech,No,Yes,21,226620.0,36.0,185.0,762.0,1,70.2,1,1,1652.0,3841.0,0
Male,Bachelors,Married,Own,Salaried,Suburban,Healthcare,No,No,50,212164.0,38.0,121.0,733.0,0,43.5,0,1,1662.0,23240.0,1
Female,Bachelors,Married,Rent,Contract,Suburban,Manufacturing,No,No,41,34779.0,4.0,204.0,596.0,1,23.0,1,2,1845.0,1936.0,0
Female,Masters,Single,Mortgage,Unemployed,Rural,Retail,No,No,69,26916.0,0.0,278.0,788.0,1,48.3,0,1,1639.0,1077.0,0
Male,Masters,Single,Mortgage,Self-Employed,Rural,Other,No,No,24,74519.0,6.0,289.0,732.0,4,29.9,0,2,1360.0,10537.0,1
Male,Bachelors,Married,Mortgage,Salaried,Suburban,Manufacturing,Yes,Yes,68,102459.0,37.0,171.0,704.0,1,52.8,0,2,21.0,,0
Female,Bachelors,Single,Own,Unemployed,Urban,Retail,Yes,No,52,42732.0,0.0,130.0,711.0,3,36.7,0,0,762.0,10753.0,1
Female,Bachelors,Married,Rent,Retired,Urban,Retail,No,No,56,17540.0,23.0,220.0,845.0,1,87.1,1,2,1814.0,4072.0,0
Female,High School,Divorced,Living with Parents,Contract,Urban,Healthcare,No,No,68,127130.0,9.0,192.0,,4,75.7,0,2,654.0,15286.0,0
Male,High School,Married,Rent,Contract,Suburban,Retail,No,No,50,28148.0,4.0,168.0,592.0,0,23.7,3,1,126.0,15642.0,0
Male,Masters,Married,Rent,Salaried,Suburban,Manufacturing,Yes,Yes,64,41892.0,,82.0,703.0,3,28.0,2,2,1457.0,4876.0,0
Male,Bachelors,Single,Mortgage,Salaried,Urban,Retail,No,Yes,20,45505.0,2.0,110.0,703.0,2,23.3,2,1,1409.0,4325.0,0
Female,Bachelors,Married,Rent,Contract,Urban,Manufacturing,No,No,32,38227.0,31.0,294.0,649.0,1,37.4,2,3,209.0,5516.0,0
Male,High School,Married,Own,Salaried,Urban,Healthcare,Yes,Yes,53,15022.0,26.0,103.0,586.0,4,55.6,0,1,1702.0,1083.0,0
Female,Bachelors,Single,Own,Salaried,Rural,Retail,No,No,48,85890.0,27.0,188.0,850.0,4,49.0,1,0,1029.0,2689.0,1
Female,Bachelors,Single,Mortgage,Contract,Urban,Tech,Yes,No,57,76583.0,16.0,153.0,576.0,0,42.1,0,2,1604.0,3456.0,0
Male,High School,Married,Rent,Salaried,Suburban,Retail,Yes,No,46,19746.0,10.0,10.0,537.0,4,63.1,1,1,634.0,40353.0,0
Male,Bachelors,Married,Rent,Self-Employed,Suburban,Retail,Yes,Yes,67,29635.0,,201.0,792.0,4,24.9,2,2,476.0,5084.0,0
Female,High School,Married,Own,Contract,Suburban,Tech,No,No,23,43992.0,,225.0,761.0,3,14.2,0,2,0.0,10946.0,1
Female,High School,Married,Living with Parents,Salaried,Urban,Manufacturing,No,No,50,59781.0,7.0,206.0,,2,16.5,2,0,0.0,1000.0,1
Female,Bachelors,Married,Mortgage,Contract,Rural,Other,No,No,71,49947.0,15.0,295.0,714.0,3,23.4,0,0,1633.0,1477.0,1
Male,Bachelors,Divorced,Mortgage,Self-Employed,Urban,Tech,No,No,56,31815.0,15.0,245.0,530.0,1,55.4,0,2,2105.0,6368.0,0
Female,Bachelors,Married,,Salaried,Suburban,Retail,No,No,59,27218.0,20.0,133.0,757.0,3,17.4,0,0,2021.0,3903.0,0
Female,Bachelors,Single,Rent,Salaried,Urban,,No,Yes,65,55879.0,7.0,138.0,666.0,2,25.7,1,1,2819.0,25884.0,0
Male,High School,Single,Rent,Self-Employed,Suburban,Other,No,No,60,144117.0,23.0,253.0,643.0,0,35.1,0,1,0.0,2932.0,1
Female,Bachelors,Single,Rent,Contract,Suburban,Manufacturing,No,No,40,41279.0,,117.0,618.0,2,14.0,0,1,464.0,10332.0,0
Male,PhD,Divorced,Mortgage,,Urban,Manufacturing,Yes,No,54,35483.0,31.0,260.0,639.0,5,31.7,0,1,2877.0,,0
Female,Masters,Single,Own,Self-Employed,Urban,Other,No,Yes,44,68527.0,15.0,33.0,726.0,2,10.7,1,1,,4587.0,0
Male,Masters,Married,Rent,Retired,Rural,Manufacturing,No,No,66,145504.0,33.0,283.0,700.0,1,18.6,0,2,169.0,2341.0,1
Male,High School,Married,Mortgage,Unemployed,Urban,Manufacturing,No,No,69,46928.0,0.0,292.0,,2,60.9,0,1,135.0,1736.0,0
Female,High School,Married,Mortgage,Contract,Suburban,Tech,No,No,30,56978.0,28.0,236.0,656.0,2,72.4,2,0,1490.0,5994.0,0
Male,High School,Single,Mortgage,Retired,Urban,Retail,Yes,No,24,30897.0,26.0,162.0,747.0,1,33.2,1,1,1245.0,485.0,0
Female,High School,Married,Mortgage,Unemployed,Urban,,No,Yes,46,36442.0,0.0,103.0,839.0,6,14.0,0,0,568.0,36918.0,0
Female,High School,Single,Rent,Salaried,Rural,Finance,Yes,No,40,30116.0,35.0,62.0,735.0,3,40.0,0,0,0.0,15990.0,1
Female,High School,Single,Mortgage,Salaried,Urban,Retail,No,No,30,90661.0,0.0,165.0,773.0,4,57.4,0,1,144.0,5475.0,1
Male,Masters,Single,Rent,Salaried,Urban,Tech,No,No,66,66212.0,32.0,264.0,805.0,0,30.0,2,0,2724.0,1745.0,1
Male,Bachelors,Single,Own,Salaried,Suburban,Manufacturing,Yes,No,44,50472.0,23.0,31.0,638.0,2,67.7,1,1,1387.0,3820.0,0
Male,High School,Married,Own,Salaried,Urban,Retail,No,No,38,,21.0,,670.0,1,40.6,0,2,2391.0,4725.0,1
Male,High School,Single,Mortgage,Salaried,Urban,Other,Yes,No,56,49498.0,33.0,35.0,754.0,3,23.3,1,2,1929.0,2145.0,1
Male,High School,Married,Mortgage,Salaried,Urban,Tech,No,No,48,29614.0,18.0,288.0,613.0,2,54.5,1,0,1681.0,9325.0,0
Male,High School,Single,Rent,Salaried,Suburban,Retail,No,No,44,34936.0,5.0,282.0,739.0,1,54.5,1,0,768.0,2034.0,0
Female,Bachelors,Single,Mortgage,Salaried,Urban,Finance,No,No,35,90814.0,0.0,46.0,675.0,1,11.6,0,0,3373.0,2251.0,1
Female,Bachelors,Married,Mortgage,Salaried,Rural,Other,Yes,No,33,55387.0,22.0,36.0,,1,47.0,3,1,250.0,4983.0,0
Male,High School,Married,Own,Contract,Suburban,Retail,No,No,26,48238.0,18.0,102.0,688.0,0,19.4,1,0,796.0,11486.0,0
Male,Bachelors,Married,Own,Self-Employed,Suburban,Retail,No,No,40,30534.0,33.0,19.0,683.0,4,84.9,1,1,152.0,,0
Male,Bachelors,Single,Own,Salaried,Urban,Finance,Yes,No,69,77795.0,14.0,60.0,668.0,2,51.5,0,1,0.0,235.0,1
Male,Bachelors,Divorced,Own,Salaried,Rural,Retail,No,No,45,,22.0,251.0,800.0,3,21.3,0,1,2728.0,8057.0,1
Male,Bachelors,Single,Rent,Contract,Urban,Finance,No,No,33,85120.0,15.0,,757.0,2,35.9,0,0,1216.0,,1
Female,Bachelors,Single,Rent,Self-Employed,Urban,Manufacturing,No,Yes,59,50724.0,29.0,227.0,497.0,0,66.5,0,1,,12160.0,0
Female,High School,Single,Rent,Salaried,Suburban,Tech,Yes,Yes,50,34316.0,35.0,130.0,712.0,2,43.6,1,0,933.0,24563.0,0
Female,Bachelors,Married,Mortgage,Retired,Rural,Tech,No,Yes,54,39704.0,23.0,261.0,592.0,0,11.0,1,0,138.0,15429.0,0
Male,Masters,Married,Rent,Salaried,Rural,Tech,Yes,No,46,81215.0,22.0,120.0,836.0,3,83.1,0,1,378.0,8375.0,1
Female,High School,Single,Living with Parents,Salaried,Suburban,Finance,No,No,39,58135.0,31.0,,756.0,1,36.6,1,1,2962.0,12819.0,0
Male,High School,Single,Rent,Salaried,Urban,Finance,No,No,44,49909.0,10.0,49.0,660.0,5,65.5,2,0,1277.0,34900.0,0
Male,Bachelors,Single,Mortgage,Self-Employed,Suburban,Other,Yes,No,31,80067.0,1.0,156.0,652.0,3,33.3,0,0,,14919.0,1
Male,High School,Single,Rent,Salaried,Suburban,Other,No,No,62,49142.0,25.0,141.0,808.0,0,39.5,2,2,1783.0,3166.0,1
Female,Bachelors,Single,Rent,Salaried,Rural,Tech,No,No,20,20074.0,9.0,61.0,680.0,1,53.1,1,0,0.0,15617.0,0
Female,Bachelors,Married,Rent,Retired,Urban,Other,No,No,30,34609.0,3.0,111.0,696.0,5,51.0,1,1,931.0,39741.0,0
Male,Masters,Single,Mortgage,Salaried,Urban,Healthcare,Yes,Yes,40,98939.0,12.0,222.0,723.0,3,38.8,1,1,2073.0,1952.0,1
Female,Masters,Single,Mortgage,Self-Employed,Urban,Other,No,No,68,97133.0,38.0,234.0,561.0,2,41.4,1,1,1387.0,3651.0,0
Male,Masters,Single,Mortgage,Salaried,Urban,Tech,No,No,71,18816.0,26.0,145.0,576.0,2,22.0,2,1,373.0,71456.0,0
Male,High School,Single,Rent,Salaried,Urban,Manufacturing,Yes,No,31,141390.0,4.0,213.0,789.0,2,17.1,2,2,1444.0,7478.0,1
Female,Masters,Divorced,Rent,Salaried,Suburban,Manufacturing,No,Yes,52,,9.0,175.0,850.0,2,29.5,1,0,2041.0,,1
Male,Bachelors,Married,Mortgage,Contract,Suburban,Tech,No,No,24,37326.0,39.0,26.0,628.0,3,25.2,2,3,2981.0,5489.0,0
Male,Bachelors,Married,Own,Salaried,Suburban,Manufacturing,Yes,No,29,62457.0,32.0,111.0,672.0,1,65.0,0,1,326.0,1392.0,0
Female,High School,Single,Mortgage,Self-Employed,Suburban,Retail,Yes,Yes,65,73138.0,3.0,,791.0,3,24.5,1,1,1855.0,4859.0,0
Female,Bachelors,Single,Mortgage,Salaried,Suburban,Other,No,No,72,37686.0,35.0,22.0,624.0,4,23.5,1,1,2027.0,3137.0,0
Female,Bachelors,Married,Own,Salaried,Suburban,Healthcare,No,No,48,83061.0,33.0,87.0,700.0,2,32.6,0,1,881.0,355.0,1
Female,Bachelors,Married,Own,Contract,Urban,,No,No,65,55919.0,1.0,125.0,543.0,1,24.6,1,2,1694.0,1281.0,0
Male,Bachelors,Married,Rent,Retired,Urban,Finance,Yes,No,43,41494.0,33.0,269.0,612.0,3,42.7,0,2,0.0,9742.0,0
Male,High School,Single,Rent,Retired,Suburban,Manufacturing,Yes,No,36,72546.0,25.0,20.0,655.0,4,41.7,0,0,971.0,1165.0,1
Female,Bachelors,Divorced,Living with Parents,Self-Employed,Suburban,Other,No,No,73,46211.0,12.0,210.0,691.0,1,30.0,0,2,726.0,3225.0,0
Male,High School,Married,Mortgage,Salaried,Suburban,Other,No,No,22,40828.0,13.0,171.0,788.0,1,57.6,1,1,2029.0,2321.0,0
Male,High School,Single,Rent,Salaried,Urban,Retail,No,No,36,,9.0,283.0,748.0,2,24.1,0,3,0.0,1971.0,1
Female,Bachelors,Single,Mortgage,Salaried,Rural,Other,Yes,No,22,35008.0,37.0,83.0,,3,36.3,0,2,499.0,1349.0,0
Male,Masters,Married,Mortgage,Retired,Urban,Finance,Yes,No,31,61715.0,1.0,147.0,582.0,4,64.9,1,1,310.0,7453.0,0
Female,Bachelors,Single,Rent,Salaried,Suburban,Other,Yes,No,44,145352.0,0.0,148.0,850.0,4,44.6,1,1,1498.0,2424.0,1
Female,Masters,Divorced,Mortgage,Salaried,Urban,Manufacturing,No,No,34,,28.0,282.0,712.0,3,60.6,1,0,1235.0,13829.0,0
Male,High School,Married,Mortgage,Salaried,Suburban,,Yes,Yes,68,,11.0,,850.0,3,21.1,2,1,1470.0,6772.0,0
Male,High School,Single,Rent,Salaried,Urban,Other,No,No,38,96755.0,1.0,168.0,686.0,3,20.4,0,1,659.0,6519.0,1
Male,Bachelors,Married,Living with Parents,Salaried,Urban,Tech,No,No,40,40740.0,31.0,258.0,739.0,1,40.1,0,2,1332.0,11526.0,1
Female,High School,Single,Living with Parents,Salaried,Urban,Finance,No,No,25,37406.0,31.0,241.0,612.0,4,14.2,2,1,651.0,,0
Male,High School,Single,Rent,Salaried,Suburban,Other,Yes,No,33,,,128.0,664.0,4,77.9,3,0,2507.0,2073.0,0
Male,High School,Single,Mortgage,Salaried,Suburban,Manufacturing,No,No,35,31730.0,29.0,43.0,565.0,2,22.9,0,1,1424.0,,0
Male,High School,Divorced,Rent,Contract,Urban,Finance,No,No,70,34460.0,33.0,32.0,605.0,2,29.5,1,0,1480.0,5643.0,0
Female,Bachelors,Married,Rent,Contract,Suburban,Healthcare,Yes,No,42,55736.0,10.0,,671.0,1,12.0,0,0,495.0,1962.0,1
Male,Bachelors,Divorced,Mortgage,Salaried,Rural,Tech,No,No,45,66201.0,9.0,145.0,590.0,3,9.7,0,1,2234.0,2125.0,1
Male,Bachelors,Single,Rent,Salaried,Urban,Other,No,No,25,74979.0,12.0,274.0,624.0,1,10.4,0,1,2867.0,1471.0,0
Female,High School,Married,Rent,Contract,Rural,Tech,Yes,No,68,46577.0,20.0,45.0,790.0,2,44.3,2,1,852.0,7291.0,1
Female,Bachelors,Divorced,Living with Parents,Contract,Urban,Retail,No,No,55,40137.0,15.0,156.0,642.0,2,8.2,1,0,1256.0,27430.0,0
Female,Bachelors,Divorced,Mortgage,Salaried,Rural,Tech,No,No,47,88919.0,9.0,,,4,59.7,2,1,1828.0,5287.0,1
Female,Bachelors,Married,Rent,Contract,Suburban,Finance,Yes,No,73,,4.0,19.0,721.0,0,3.4,1,1,0.0,1259.0,1
Female,Bachelors,Married,Rent,Self-Employed,Urban,Healthcare,Yes,No,33,20539.0,10.0,227.0,696.0,2,21.1,0,1,1151.0,5903.0,0
Male,High School,Married,,Salaried,Suburban,Retail,Yes,No,51,48780.0,18.0,262.0,615.0,2,34.0,0,1,794.0,5112.0,0
Female,High School,Single,Living with Parents,Salaried,Suburban,Other,Yes,No,61,44591.0,21.0,161.0,608.0,3,29.0,1,5,936.0,2362.0,0
Female,High School,Married,Rent,Salaried,Rural,,Yes,No,61,66741.0,31.0,261.0,,1,35.5,1,1,528.0,7001.0,1
Male,High School,Divorced,Rent,Salaried,Urban,Retail,No,No,30,48866.0,4.0,35.0,702.0,2,44.4,1,0,1864.0,6139.0,0
Male,Masters,Divorced,Rent,Self-Employed,Suburban,Other,No,No,70,22375.0,18.0,11.0,760.0,0,31.7,1,1,973.0,3885.0,0
Male,PhD,Married,Own,Salaried,Suburban,Manufacturing,No,No,59,46827.0,25.0,62.0,563.0,1,31.8,1,1,438.0,6307.0,0
Female,High School,Married,Rent,Salaried,Urban,Retail,No,No,22,22190.0,8.0,62.0,732.0,1,49.7,0,0,1002.0,3131.0,0
Male,Masters,Married,Rent,Salaried,Urban,Manufacturing,Yes,No,73,51934.0,33.0,26.0,584.0,1,38.3,2,1,2486.0,29012.0,0
Male,Bachelors,Married,Mortgage,Salaried,Urban,Retail,No,No,58,67742.0,16.0,103.0,697.0,1,26.9,1,0,385.0,2669.0,1
Male,Masters,Married,Rent,Contract,Urban,Tech,Yes,No,36,25655.0,27.0,263.0,634.0,3,73.5,0,0,698.0,1346.0,0
Female,Bachelors,Single,Mortgage,Salaried,Rural,Retail,No,No,46,13942.0,5.0,73.0,850.0,1,30.1,0,0,1288.0,16978.0,0
Male,Bachelors,Divorced,Mortgage,Salaried,Rural,Manufacturing,No,No,33,,24.0,38.0,688.0,2,68.0,2,1,264.0,2334.0,0
Male,Bachelors,Married,Own,Salaried,Suburban,Tech,No,No,55,71008.0,28.0,199.0,,3,37.5,0,1,1167.0,16077.0,1
Female,Bachelors,Married,Rent,Salaried,Suburban,Manufacturing,No,Yes,25,71166.0,26.0,257.0,786.0,1,47.8,0,0,826.0,4963.0,0
Male,Masters,Married,Rent,Salaried,Suburban,Finance,No,No,40,87433.0,35.0,299.0,722.0,2,38.0,2,1,1462.0,6125.0,1
Male,High School,Married,Rent,Unemployed,Urban,Tech,No,No,49,39669.0,0.0,288.0,733.0,3,44.3,0,2,772.0,3629.0,0
Female,High School,Single,Rent,Salaried,Urban,Healthcare,No,No,65,26496.0,32.0,121.0,665.0,2,20.2,2,1,531.0,625.0,0
Male,PhD,Single,Rent,Salaried,Rural,Finance,Yes,No,43,61445.0,12.0,250.0,640.0,1,49.6,1,3,1885.0,17317.0,0
Male,High School,Single,Rent,Self-Employed,Urban,Finance,No,No,40,54137.0,29.0,50.0,697.0,1,51.3,1,0,1009.0,1746.0,0
Female,High School,Single,Rent,Salaried,Suburban,Retail,Yes,Yes,32,42246.0,9.0,153.0,850.0,2,68.5,1,0,1788.0,1410.0,0
Female,High School,Single,Own,Salaried,Urban,Tech,No,No,61,84966.0,,107.0,669.0,3,30.3,0,2,796.0,4845.0,1
Female,Masters,Married,Rent,Salaried,Suburban,Tech,No,No,73,45962.0,,203.0,618.0,3,39.1,0,1,2941.0,4998.0,0
Male,Masters,Married,Rent,Salaried,Suburban,Retail,Yes,No,29,81374.0,8.0,264.0,850.0,2,59.5,1,0,1341.0,22764.0,1
Female,Masters,Married,Rent,Salaried,Suburban,Finance,Yes,No,35,33595.0,0.0,278.0,676.0,1,40.7,0,2,938.0,2123.0,0
Male,Masters,Single,Living with Parents,Salaried,Urban,Retail,No,No,29,36733.0,32.0,4.0,683.0,4,2.6,0,0,1737.0,4217.0,0
Male,PhD,Single,Own,Salaried,Rural,Healthcare,No,No,63,110275.0,36.0,36.0,595.0,1,27.7,0,1,2181.0,7979.0,1
Male,High School,Single,Mortgage,Contract,Urban,Other,Yes,Yes,49,,14.0,43.0,625.0,3,63.3,0,1,1467.0,1022.0,0
Male,High School,Single,Own,Self-Employed,Urban,Manufacturing,No,Yes,35,71895.0,30.0,39.0,531.0,4,22.3,0,0,1350.0,,0
Male,Masters,Single,Living with Parents,Unemployed,Urban,Retail,No,No,67,115149.0,0.0,166.0,615.0,2,59.9,3,2,748.0,90000.0,0
Male,Masters,Married,Mortgage,Salaried,Suburban,Retail,No,Yes,60,,11.0,290.0,838.0,1,47.5,3,1,1813.0,,0
Male,Bachelors,Divorced,Rent,Contract,Urban,Manufacturing,No,No,63,90541.0,34.0,33.0,630.0,3,71.0,1,1,2905.0,,0
Female,High School,Single,Rent,Salaried,Rural,Retail,No,No,67,55921.0,39.0,156.0,742.0,2,55.5,0,4,2642.0,83482.0,0
Male,High School,Single,Own,Salaried,Suburban,Tech,No,No,42,84719.0,34.0,141.0,597.0,6,82.2,2,2,0.0,1454.0,0
Female,PhD,Single,Mortgage,Salaried,Rural,Healthcare,No,No,24,90605.0,4.0,170.0,696.0,2,42.6,1,2,0.0,1393.0,1
Male,Bachelors,Single,Own,Contract,Urban,Other,No,No,38,33328.0,8.0,146.0,667.0,4,32.9,1,1,1471.0,5518.0,0
Male,Bachelors,Single,Living with Parents,Self-Employed,Urban,,Yes,Yes,67,58010.0,13.0,132.0,711.0,5,66.2,2,3,2237.0,11867.0,0
Male,High School,Single,Rent,Salaried,Rural,Tech,Yes,No,47,30943.0,29.0,268.0,633.0,3,84.9,1,1,0.0,15256.0,0
Female,High School,Single,Own,Salaried,Urban,Other,Yes,Yes,58,87426.0,32.0,70.0,798.0,3,14.6,0,2,1582.0,1206.0,1
Male,Bachelors,Married,Living with Parents,Unemployed,Urban,Manufacturing,No,No,21,47866.0,0.0,244.0,701.0,0,13.8,2,1,1170.0,27452.0,0
Female,Masters,Single,Mortgage,Salaried,Suburban,Manufacturing,No,No,55,63980.0,3.0,35.0,802.0,1,59.1,0,1,1744.0,1896.0,1
Female,Masters,Single,Rent,Retired,Urban,Healthcare,No,Yes,62,37576.0,39.0,202.0,686.0,1,66.3,0,0,2236.0,3732.0,0
Female,High School,Single,Mortgage,Contract,Suburban,Healthcare,No,No,39,32316.0,17.0,249.0,726.0,2,12.6,1,0,1817.0,255.0,0
Female,High School,Married,Mortgage,Contract,Suburban,Manufacturing,Yes,No,59,46093.0,22.0,197.0,644.0,2,38.6,0,0,0.0,3431.0,1
Male,Bachelors,Married,Mortgage,Contract,Urban,Other,Yes,No,29,33766.0,14.0,193.0,628.0,2,40.8,0,0,718.0,1398.0,0
Female,Bachelors,Married,Own,Self-Employed,Suburban,Other,No,Yes,45,85814.0,24.0,21.0,697.0,4,41.6,0,1,,2630.0,0
Male,Masters,Married,Rent,Salaried,Suburban,Finance,Yes,No,30,123827.0,34.0,213.0,603.0,1,55.0,3,0,1538.0,3788.0,0
Male,Bachelors,Married,Living with Parents,Salaried,Urban,Manufacturing,Yes,No,32,203052.0,18.0,218.0,,4,39.3,0,0,724.0,3775.0,1
Female,High School,Divorced,Rent,Salaried,Urban,Other,No,No,20,35854.0,8.0,188.0,839.0,3,55.8,1,1,2216.0,3591.0,0
Male,Bachelors,Single,Mortgage,Self-Employed,Suburban,Retail,No,No,35,55904.0,35.0,200.0,643.0,3,36.6,1,2,0.0,5251.0,1
Female,Bachelors,Single,Own,Self-Employed,Rural,Other,No,No,39,37448.0,18.0,168.0,779.0,0,17.8,1,1,2521.0,26642.0,1
Female,High School,Single,Rent,Salaried,Urban,Other,No,Yes,65,30703.0,9.0,264.0,,2,45.6,0,3,65.0,3345.0,0
Female,Masters,Married,Mortgage,Self-Employed,Urban,Finance,No,No,33,109665.0,5.0,150.0,677.0,0,1.5,4,1,236.0,27580.0,1
Male,High School,Married,Mortgage,Retired,Rural,Other,No,No,20,,22.0,103.0,,2,28.7,1,1,1669.0,20042.0,1
Female,High School,Single,Mortgage,Contract,Suburban,Finance,No,No,55,147574.0,27.0,255.0,706.0,1,50.1,1,1,1359.0,7330.0,1
Male,High School,Married,Rent,Self-Employed,Urban,Retail,Yes,No,41,53826.0,4.0,169.0,728.0,3,29.9,1,1,795.0,8894.0,1
Male,Masters,Single,Rent,Salaried,Urban,Other,No,No,42,46222.0,21.0,94.0,520.0,2,39.6,0,2,1070.0,2057.0,0
Female,Bachelors,Married,Rent,Contract,Rural,Retail,Yes,No,45,37944.0,21.0,267.0,771.0,3,32.3,0,1,635.0,4592.0,1
Female,High School,Divorced,Mortgage,Salaried,Urban,Other,No,Yes,43,94734.0,15.0,200.0,610.0,4,29.9,0,2,155.0,,0
Male,High School,Divorced,Own,,Urban,Tech,Yes,No,19,27980.0,23.0,146.0,,4,27.3,0,0,789.0,29195.0,0
Male,Bachelors,Married,Rent,Salaried,Suburban,Other,Yes,Yes,60,78539.0,13.0,153.0,604.0,1,42.0,1,0,1827.0,2295.0,0
Female,Masters,Married,Mortgage,Contract,Suburban,Retail,No,No,20,17870.0,2.0,280.0,707.0,0,8.4,0,2,2849.0,129523.0,0
Female,PhD,Divorced,Mortgage,Salaried,Rural,Other,No,No,48,80249.0,27.0,121.0,663.0,2,60.6,1,2,2285.0,2711.0,0
Male,Bachelors,Married,Rent,Salaried,Urban,Finance,No,No,61,40353.0,32.0,230.0,586.0,1,47.0,0,0,680.0,,0
Male,High School,Married,,Unemployed,Rural,Healthcare,No,No,56,36536.0,0.0,41.0,626.0,3,17.8,1,1,649.0,13339.0,0
Female,Masters,Single,Rent,Retired,Urban,Retail,No,No,53,84223.0,27.0,9.0,653.0,3,24.0,1,2,383.0,5889.0,1
Female,Masters,Married,Rent,Salaried,Suburban,Finance,Yes,No,50,91362.0,37.0,64.0,677.0,2,85.6,0,1,1353.0,2205.0,0
Male,Bachelors,Single,Rent,Self-Employed,Urban,Manufacturing,Yes,No,51,34712.0,8.0,273.0,597.0,1,34.8,1,1,1103.0,6765.0,0
Male,Masters,Single,Rent,Salaried,Urban,Manufacturing,Yes,No,34,,29.0,38.0,662.0,4,46.7,0,2,395.0,894.0,1
Female,High School,Single,Own,Salaried,Suburban,Finance,No,No,34,32043.0,38.0,71.0,782.0,1,57.0,0,1,1576.0,,1
Male,Bachelors,Married,Rent,Salaried,Suburban,Healthcare,No,No,33,69866.0,18.0,141.0,504.0,2,76.4,1,2,1936.0,5178.0,0
Male,Bachelors,Married,Rent,Salaried,Urban,Finance,No,No,37,19643.0,12.0,78.0,850.0,2,19.4,1,0,2491.0,,0
Male,PhD,Single,Own,Salaried,Suburban,Healthcare,Yes,No,57,53701.0,15.0,104.0,759.0,1,61.3,1,0,668.0,28942.0,1
Male,Masters,Married,Mortgage,Self-Employed,Rural,Manufacturing,No,No,41,127750.0,14.0,120.0,,4,56.9,2,0,1505.0,1510.0,1
Male,Bachelors,Single,Rent,Salaried,Suburban,Healthcare,No,No,30,53448.0,0.0,29.0,808.0,2,68.0,0,0,1167.0,14612.0,1
Male,Masters,Single,Rent,Self-Employed,Rural,Tech,No,Yes,28,18752.0,39.0,31.0,709.0,1,25.6,1,1,1360.0,2643.0,0
Male,Bachelors,Single,Rent,Salaried,Suburban,Retail,No,No,50,22649.0,38.0,117.0,712.0,1,42.4,1,0,2336.0,10019.0,0
Female,Bachelors,Single,Own,Salaried,Rural,Retail,No,No,45,26883.0,15.0,5.0,766.0,4,50.3,1,0,855.0,11141.0,1
Male,Bachelors,Single,Mortgage,Salaried,Suburban,Retail,Yes,No,23,49779.0,6.0,102.0,638.0,1,14.8,0,2,106.0,551.0,0
Male,Bachelors,Single,Own,,Suburban,Retail,Yes,Yes,64,,33.0,3.0,759.0,4,23.1,1,1,385.0,16972.0,0
Female,High School,Divorced,Mortgage,Salaried,Suburban,Manufacturing,Yes,No,20,43674.0,39.0,98.0,478.0,3,62.3,0,4,1252.0,5795.0,0
